GSM,641,10,205,7703,0,32.2488,0.6798,7699,23,1,1454068366,1740465241,0
GSM,641,10,146,3692,0,32.3415,0.3449,8371,23,1,1454068367,1740465287,0
GSM,641,10,206,17793,0,32.4085,0.5512,12832,27,1,1454068367,1740465117,0
GSM,641,10,146,7521,0,32.4356,0.4151,4741,26,1,1454068367,1739860678,0
GSM,641,10,209,4491,0,31.9753,0.7605,28994,21,1,1454068366,1739771458,0
GSM,641,10,205,7561,0,32.297,0.6427,7417,25,1,1453768642,1740465314,0
GSM,641,10,150,18983,0,32.4453,0.5214,14979,21,1,1454068367,1739947329,0
GSM,641,10,205,7562,0,32.3291,0.4937,15936,27,1,1454068367,1727671292,0
GSM,641,10,205,7631,0,32.3193,0.483,6311,26,1,1454068367,1739860567,0
GSM,641,10,209,9864,0,32.0704,0.6711,24755,21,1,1454068368,1739771587,0
GSM,641,10,205,7633,0,32.2327,0.5472,14766,22,1,1454068366,1739860559,0
GSM,641,10,150,18971,0,32.4736,0.5011,8502,26,1,1453767790,1740465310,0
GSM,641,10,207,6363,0,32.4894,0.9011,15439,22,1,1454068368,1739516024,0
GSM,641,10,205,6201,0,32.3862,0.8271,17280,106,1,1454068368,1718426175,0
GSM,641,10,205,7506,0,32.2455,0.6806,2362,23,1,1453771692,1740465134,0
GSM,641,10,150,3711,0,32.4539,0.5257,4450,22,1,1453767911,1740465117,0
GSM,641,10,150,18981,0,32.4611,0.5368,9557,11,1,1454068370,1740465310,0
GSM,641,10,205,7501,0,32.2403,0.6864,1684,22,1,1453782966,1740465145,0
GSM,641,10,205,12982,0,32.1823,0.584,13073,21,1,1454068366,1739771483,0
GSM,641,10,205,12981,0,32.1623,0.5979,15196,25,1,1454068366,1739771588,0
GSM,641,10,205,11251,0,32.3184,0.6292,7647,26,1,1453768780,1740465127,0
GSM,641,10,146,5143,0,32.3643,0.4585,12814,31,1,1454068367,1725514687,0
GSM,641,10,205,11252,0,32.3324,0.6203,11924,23,1,1453768452,1740465127,0
GSM,641,10,205,12216,0,32.2492,0.6767,8336,25,1,1454068368,1740120298,0
GSM,641,10,205,11255,0,32.3104,0.6338,8028,23,1,1453768471,1740465314,0
GSM,641,10,207,17643,0,32.4583,0.659,13287,18,1,1454068373,1739860694,0
GSM,641,10,206,12393,0,32.3697,0.5943,8058,15,1,1453767873,1729407060,0
GSM,641,10,205,6202,0,32.3091,0.5818,26014,33,1,1454068370,1727933787,0
GSM,641,10,205,13921,0,32.3716,0.5822,12221,25,1,1453767966,1739860595,0
